x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.21,2024-11-21 00:00:00,ON,2024,11,21,2.1,,0,,4.1,,8.4,,8.4,,0,T,,,11,,41,,0,,15.9,,89,,100,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.22,2024-11-22 00:00:00,ON,2024,11,22,4,,2.9,,5.1,,0,T,0,T,0,,,,2,,48,,0,,14,,89,,98,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.23,2024-11-23 00:00:00,ON,2024,11,23,0.9,,-1.2,,2.9,,2.1,,2.1,,0,T,0,T,34,,37,,0,,17.1,,80,,99,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.24,2024-11-24 00:00:00,ON,2024,11,24,-2.8,,-6,,0.4,,0,T,0,T,0,,,,,M,,M,0,,20.8,,66,,92,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.25,2024-11-25 00:00:00,ON,2024,11,25,-3.5,,-5.6,,-1.4,,4.8,,0,,9.2,,1,E,,M,,M,0,,21.5,,79,,97,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.26,2024-11-26 00:00:00,ON,2024,11,26,-0.3,,-2.1,,1.6,,4.6,,0.2,,5.6,,13,,26,,35,,0,,18.3,,76,,99,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.27,2024-11-27 00:00:00,ON,2024,11,27,-2.2,,-4.4,,0.1,,0,T,0,,0,T,10,,26,,38,,0,,20.2,,71,,90,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.28,2024-11-28 00:00:00,ON,2024,11,28,-4,,-7.7,,-0.3,,0,T,0,,0,T,9,,25,,33,,0,,22,,54,,94,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.29,2024-11-29 00:00:00,ON,2024,11,29,-5.2,,-7.3,,-3.1,,0.2,,0,,0.6,,9,,,M,,M,0,,23.2,,73,,94,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.11.30,2024-11-30 00:00:00,ON,2024,11,30,-6,,-8.9,,-3,,4,,0.4,,4.2,,9,,26,,33,,0,,24,,75,,92,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.1,2024-12-01 00:00:00,ON,2024,12,1,-7.8,,-11.2,,-4.3,,0,T,0,,0,T,10,,,M,,M,0,,25.8,,73,,92,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.2,2024-12-02 00:00:00,ON,2024,12,2,-3.9,,-6,,-1.7,,0.5,,0,,1.2,,10,,33,,37,,0,,21.9,,66,,93,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.3,2024-12-03 00:00:00,ON,2024,12,3,-7.3,,-10.2,,-4.3,,0.4,,0,,3.8,,9,,,M,,M,0,,25.3,,75,,95,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.4,2024-12-04 00:00:00,ON,2024,12,4,-3.7,,-5.8,,-1.6,,15,,0,,21.6,,12,,21,,51,,0,,21.7,,91,,96,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.5,2024-12-05 00:00:00,ON,2024,12,5,-7.6,,-11.3,,-3.8,,1.2,,0,,2.2,,24,,35,,66,,0,,25.6,,65,,92,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.6,2024-12-06 00:00:00,ON,2024,12,6,,M,,M,,M,0,T,0,,0,T,25,E,33,,33,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.7,2024-12-07 00:00:00,ON,2024,12,7,-6,,-11.8,,-0.1,,13.2,,0.2,,11.8,,15,,21,,35,,0,,24,,79,,98,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.8,2024-12-08 00:00:00,ON,2024,12,8,,M,,M,,M,0,T,0,,0,T,24,,32,,42,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.9,2024-12-09 00:00:00,ON,2024,12,9,-6.9,,-10.1,,-3.6,,8.3,,0.2,,8.9,,24,,9,,45,,0,,24.9,,84,,97,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.10,2024-12-10 00:00:00,ON,2024,12,10,,M,,M,,M,,M,,M,,M,25,,19,,36,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.11,2024-12-11 00:00:00,ON,2024,12,11,-8.6,,-14.3,,-2.8,,3,,0,,3.6,,27,,1,,32,,0,,26.6,,82,,95,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.12,2024-12-12 00:00:00,ON,2024,12,12,-13.9,,-17.9,,-9.8,,0,T,0,,0.6,,28,E,30,,33,,0,,31.9,,60,,83,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.13,2024-12-13 00:00:00,ON,2024,12,13,-12.1,,-17.7,,-6.5,,0,,0,,0,,,,26,,31,,0,,30.1,,57,,91,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.14,2024-12-14 00:00:00,ON,2024,12,14,-12.3,,-18.1,,-6.4,,0,T,0,,0,T,21,,,M,,M,0,,30.3,,68,,88,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.15,2024-12-15 00:00:00,ON,2024,12,15,-6.8,,-10,,-3.6,,0.3,,0,,0.4,,20,E,,M,,M,0,,24.8,,79,,95,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.16,2024-12-16 00:00:00,ON,2024,12,16,-0.7,,-3.7,,2.3,,2.7,,2.7,,0,T,20,,14,,36,,0,,18.7,,97,,100,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.17,2024-12-17 00:00:00,ON,2024,12,17,1.1,,-0.8,,2.9,,0.3,,0.3,,0,T,15,,25,,40,,0,,16.9,,73,,100,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.18,2024-12-18 00:00:00,ON,2024,12,18,-6.5,,-12.2,,-0.8,,1.4,,0,,2,,12,,35,,42,,0,,24.5,,73,,93,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.19,2024-12-19 00:00:00,ON,2024,12,19,-13.7,,-15.7,,-11.6,,0,T,0,,0,T,13,,35,,37,,0,,31.7,,66,,79,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.20,2024-12-20 00:00:00,ON,2024,12,20,-14.2,,-18.4,,-10,,0,T,0,,0,T,13,,35,,33,,0,,32.2,,58,,86,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.21,2024-12-21 00:00:00,ON,2024,12,21,-22.2,,-25.9,,-18.4,,0,T,0,,0,T,13,,2,,44,,0,,40.2,,59,,79,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.22,2024-12-22 00:00:00,ON,2024,12,22,-19.8,,-27.4,,-12.1,,0,T,0,,0,T,13,,15,,34,,0,,37.8,,57,,82,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.23,2024-12-23 00:00:00,ON,2024,12,23,-8.3,,-12.1,,-4.5,,5,,0,,5.6,,13,,15,,36,,0,,26.3,,80,,96,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.24,2024-12-24 00:00:00,ON,2024,12,24,-10.4,,-15.9,,-4.8,,0,T,0,,0,T,18,,36,,40,,0,,28.4,,71,,92,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.25,2024-12-25 00:00:00,ON,2024,12,25,-12.5,,-19.1,,-5.9,,0,T,0,,0,T,20,,,M,,M,0,,30.5,,83,,93,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.26,2024-12-26 00:00:00,ON,2024,12,26,-4,,-6.4,,-1.6,,0,T,0,,0,T,17,E,18,,41,,0,,22,,83,,95,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.27,2024-12-27 00:00:00,ON,2024,12,27,-1.6,,-3.2,,0,,1.4,,1.4,,0,,18,E,,M,,M,0,,19.6,,89,,98,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.28,2024-12-28 00:00:00,ON,2024,12,28,,M,,M,,M,3.2,,3.2,,0,,12,E,19,,44,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.29,2024-12-29 00:00:00,ON,2024,12,29,,M,,M,,M,,M,,M,,,8,,,,,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.30,2024-12-30 00:00:00,ON,2024,12,30,0.3,,-0.1,,0.7,,4.9,,3.1,,2,,5,,1,,48,,0,,17.7,,89,,99,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2024.12.31,2024-12-31 00:00:00,ON,2024,12,31,,M,,M,,M,0,T,0,,0,T,5,,,M,,M,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.1,2025-01-01 00:00:00,ON,2025,1,1,-3.1,,-4.8,,-1.4,,0,T,0,,1.2,,6,,30,,36,,0,,21.1,,73,,91,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.2,2025-01-02 00:00:00,ON,2025,1,2,-7.9,,-11.8,,-3.9,,0,T,0,,0,T,6,,30,,46,,0,,25.9,,67,,91,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.3,2025-01-03 00:00:00,ON,2025,1,3,-14,,-16.2,,-11.7,,0,T,0,,0,T,6,,30,,48,,0,,32,,67,,82,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.4,2025-01-04 00:00:00,ON,2025,1,4,-12.3,,-15.3,,-9.2,,0.5,,0,,0.7,,6,,30,,48,,0,,30.3,,64,,76,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.5,2025-01-05 00:00:00,ON,2025,1,5,-14.7,,-16.6,,-12.8,,0,T,0,,0,T,6,,30,,36,,0,,32.7,,64,,78,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.6,2025-01-06 00:00:00,ON,2025,1,6,-12.6,,-14.4,,-10.7,,0,T,0,,0,T,8,E,34,,35,,0,,30.6,,69,,80,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.7,2025-01-07 00:00:00,ON,2025,1,7,-16.1,,-19,,-13.2,,0,T,0,,0,T,8,,34,,39,,0,,34.1,,66,,79,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.8,2025-01-08 00:00:00,ON,2025,1,8,,M,,M,,M,,M,,M,,,8,,,,,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.9,2025-01-09 00:00:00,ON,2025,1,9,,M,,M,,M,0,,0,,0,,,,,M,,M,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.10,2025-01-10 00:00:00,ON,2025,1,10,-12.4,,-17.5,,-7.3,,0.2,,0,,0.5,,7,E,,M,,M,0,,30.4,,73,,90,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.11,2025-01-11 00:00:00,ON,2025,1,11,-6.2,,-7.9,,-4.5,,3.4,,0,,3.4,,10,,,M,,M,0,,24.2,,80,,93,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.12,2025-01-12 00:00:00,ON,2025,1,12,-6.7,,-9.4,,-3.9,,2.1,,0.2,,2.7,,10,,15,,33,,0,,24.7,,82,,93,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.13,2025-01-13 00:00:00,ON,2025,1,13,-5,,-8.6,,-1.4,,3.6,,0.6,,4,,13,,26,,35,,0,,23,,79,,97,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.14,2025-01-14 00:00:00,ON,2025,1,14,-12.4,,-16.2,,-8.6,,0,T,0,,0.6,,16,,34,,32,,0,,30.4,,71,,86,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.15,2025-01-15 00:00:00,ON,2025,1,15,-12.8,,-17.7,,-7.8,,0,T,0,,0,T,16,,20,,36,,0,,30.8,,68,,88,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.16,2025-01-16 00:00:00,ON,2025,1,16,-6.3,,-9.1,,-3.5,,0.2,,0,,0.8,,18,,20,,34,,0,,24.3,,75,,94,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.17,2025-01-17 00:00:00,ON,2025,1,17,-8.4,,-16.9,,0.1,,4.3,,0,,4.5,,18,,17,,64,,0,,26.4,,73,,96,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.18,2025-01-18 00:00:00,ON,2025,1,18,-10.3,,-20.5,,-0.1,,1.6,,0,,1.6,,20,,31,,52,,0,,28.3,,66,,99,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.19,2025-01-19 00:00:00,ON,2025,1,19,-22.8,,-28.1,,-17.5,,0,,0,,0,,21,,,M,,M,0,,40.8,,58,,80,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.20,2025-01-20 00:00:00,ON,2025,1,20,-25.6,,-32,,-19.1,,0,T,0,T,0,,21,,,M,,M,0,,43.6,,52,,77,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.21,2025-01-21 00:00:00,ON,2025,1,21,,M,,M,,M,0.2,,0.2,,0,,21,,,M,,M,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.22,2025-01-22 00:00:00,ON,2025,1,22,-18.9,,-26.6,,-11.2,,11.8,,0,,15.4,,21,,18,,62,,0,,36.9,,72,,86,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.23,2025-01-23 00:00:00,ON,2025,1,23,-16.2,,-22.1,,-10.2,,0.2,,0,,0.2,,31,,,M,,M,0,,34.2,,67,,86,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.24,2025-01-24 00:00:00,ON,2025,1,24,-20.4,,-26.8,,-14,,0,T,0,,0,T,30,E,,M,,M,0,,38.4,,66,,83,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.25,2025-01-25 00:00:00,ON,2025,1,25,-9.9,,-15.8,,-3.9,,2.2,,0,,2.4,,30,,21,,44,,0,,27.9,,78,,92,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.26,2025-01-26 00:00:00,ON,2025,1,26,,M,,M,,M,0,T,0,,0,T,30,,23,,43,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.27,2025-01-27 00:00:00,ON,2025,1,27,-9.8,,-17.4,,-2.2,,4,,0,,4.4,,30,,23,,71,,0,,27.8,,61,,88,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.28,2025-01-28 00:00:00,ON,2025,1,28,-19,,-24.4,,-13.6,,4.6,,0,,5,,34,,35,,37,,0,,37,,59,,84,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.29,2025-01-29 00:00:00,ON,2025,1,29,-18.6,,-23.3,,-13.9,,0,T,0,,0.6,,39,,34,,43,,0,,36.6,,58,,84,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.30,2025-01-30 00:00:00,ON,2025,1,30,-12.9,,-22.7,,-3.1,,0.4,,0.2,,1.4,,30,,20,,35,,0,,30.9,,78,,95,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.1.31,2025-01-31 00:00:00,ON,2025,1,31,-11.5,,-18.4,,-4.6,,0,T,0,,0,T,32,E,36,,42,,0,,29.5,,66,,95,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.1,2025-02-01 00:00:00,ON,2025,2,1,-20.1,,-23.8,,-16.3,,0,,0,,0,,,,1,,44,,0,,38.1,,50,,77,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.2,2025-02-02 00:00:00,ON,2025,2,2,-14.8,,-19.2,,-10.3,,1.4,,0.2,,1.9,,32,,13,,36,,0,,32.8,,63,,89,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.3,2025-02-03 00:00:00,ON,2025,2,3,-6,,-10.7,,-1.2,,0,T,0,T,0,,34,,18,,45,,0,,24,,58,,97,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.4,2025-02-04 00:00:00,ON,2025,2,4,-15.1,,-21.1,,-9,,0,T,0,,0,T,34,,31,,40,,0,,33.1,,50,,78,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.5,2025-02-05 00:00:00,ON,2025,2,5,-17.2,,-25.7,,-8.6,,0,T,0,,0,T,34,,22,,32,,0,,35.2,,55,,91,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.6,2025-02-06 00:00:00,ON,2025,2,6,-9.5,,-13,,-6,,2.1,,0,,2.8,,34,,27,,42,,0,,27.5,,69,,90,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.7,2025-02-07 00:00:00,ON,2025,2,7,-9.6,,-12.8,,-6.3,,2,,0,,2,,35,,29,,47,,0,,27.6,,54,,87,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.8,2025-02-08 00:00:00,ON,2025,2,8,-9.8,,-14.1,,-5.5,,0.9,,0,,1.2,,35,,,M,,M,0,,27.8,,79,,92,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.9,2025-02-09 00:00:00,ON,2025,2,9,-9.8,,-12.3,,-7.3,,2.4,,0.2,,3,,36,,30,,39,,0,,27.8,,69,,89,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.10,2025-02-10 00:00:00,ON,2025,2,10,-9.5,,-12.9,,-6.1,,,M,,M,,M,36,,,M,,M,0,,27.5,,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.11,2025-02-11 00:00:00,ON,2025,2,11,,M,,M,,M,0,T,0,,0,T,36,,35,,37,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.12,2025-02-12 00:00:00,ON,2025,2,12,,M,,M,,M,2.2,,0,,2.2,,36,,5,,37,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.13,2025-02-13 00:00:00,ON,2025,2,13,-13.5,,-18.2,,-8.7,,8.4,,0,,8.4,,44,,32,,40,,0,,31.5,,58,,85,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.14,2025-02-14 00:00:00,ON,2025,2,14,-15.3,,-21.4,,-9.2,,0,T,0,,0,T,44,,,M,,M,0,,33.3,,53,,85,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.15,2025-02-15 00:00:00,ON,2025,2,15,-9.1,,-11.1,,-7,,1.6,,0,,2.4,,38,,5,,39,,0,,27.1,,81,,90,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.16,2025-02-16 00:00:00,ON,2025,2,16,-13.9,,-18.3,,-9.4,,2.1,,0,,4.4,,39,,1,,59,,0,,31.9,,71,,86,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.17,2025-02-17 00:00:00,ON,2025,2,17,-18,,-22.1,,-13.8,,0,T,0,,0.4,,40,,34,,42,,0,,36,,56,,71,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.18,2025-02-18 00:00:00,ON,2025,2,18,-19.4,,-22.4,,-16.4,,0,T,0,,0,T,40,,32,,37,,0,,37.4,,56,,73,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.19,2025-02-19 00:00:00,ON,2025,2,19,-17,,-21.7,,-12.3,,0,T,0,,0,T,40,,,M,,M,0,,35,,65,,81,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.20,2025-02-20 00:00:00,ON,2025,2,20,,M,,M,,M,0.2,,0,,1,,41,,34,,39,,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.21,2025-02-21 00:00:00,ON,2025,2,21,-9.5,,-13.7,,-5.2,,0,T,0,,0,T,41,,34,,36,,0,,27.5,,43,,79,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.22,2025-02-22 00:00:00,ON,2025,2,22,-9,,-12.5,,-5.4,,0,T,0,,0,T,41,E,21,,45,,0,,27,,74,,93,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.23,2025-02-23 00:00:00,ON,2025,2,23,,M,,M,,M,0,T,0,,0,T,40,,,M,,M,,M,,M,,M,,M
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.24,2025-02-24 00:00:00,ON,2025,2,24,-0.7,,-4.6,,3.2,,0.6,,0,,1,,36,,20,,69,,0,,18.7,,80,,98,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.25,2025-02-25 00:00:00,ON,2025,2,25,-2.5,,-5.5,,0.6,,0,T,0,,0,T,36,,1,,35,,0,,20.5,,81,,96,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.26,2025-02-26 00:00:00,ON,2025,2,26,-2.9,,-6.9,,1.1,,0,T,0,,0,T,36,,20,,32,,0,,20.9,,56,,97,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.27,2025-02-27 00:00:00,ON,2025,2,27,-5.7,,-13.3,,1.9,,0,T,0,,0,T,30,,30,,56,,0,,23.7,,66,,97,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.2.28,2025-02-28 00:00:00,ON,2025,2,28,-14.7,,-18.6,,-10.7,,16.9,,1.2,,16.9,,30,E,1,,54,,0,,32.7,,61,,87,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.3.1,2025-03-01 00:00:00,ON,2025,3,1,-19.1,,-23.9,,-14.3,,0,T,0,,0,T,40,,35,,59,,0,,37.1,,50,,80,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2025.3.2,2025-03-02 00:00:00,ON,2025,3,2,-17.7,,-26.6,,-8.8,,0,T,0,T,0,,,,,M,,M,0,,35.7,,43,,80,
