x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.10,2012-08-10 00:00:00,ON,2012,8,10,20.1,,16.5,,23.6,,11.8,,11.8,,0,,0,,23,E,32,E,2.1,,0,,66,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.11,2012-08-11 00:00:00,ON,2012,8,11,19,,15.4,,22.5,,0.8,,0.8,,0,,0,,29,E,33,E,1,,0,,71,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.12,2012-08-12 00:00:00,ON,2012,8,12,20.8,,15.6,,26,,0,,0,,0,,0,,0,,0,,2.8,,0,,49,,91,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.13,2012-08-13 00:00:00,ON,2012,8,13,21.9,,18.4,,25.3,,1,,1,,0,,0,,0,,0,,3.9,,0,,53,,93,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.14,2012-08-14 00:00:00,ON,2012,8,14,20.1,,16.7,,23.4,,13,,13,,0,,0,,0,,0,,2.1,,0,,71,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.15,2012-08-15 00:00:00,ON,2012,8,15,21.1,,15.5,,26.6,,0,,0,,0,,0,,0,,0,,3.1,,0,,60,,98,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.16,2012-08-16 00:00:00,ON,2012,8,16,22.9,,17.9,,27.8,,1.4,,1.4,,0,,0,,18,E,59,E,4.9,,0,,57,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.17,2012-08-17 00:00:00,ON,2012,8,17,20.7,,16.1,,25.2,,0,,0,,0,,0,,0,,0,,2.7,,0,,40,,94,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.18,2012-08-18 00:00:00,ON,2012,8,18,17.4,,11.9,,22.9,,0,,0,,0,,0,,0,,0,,0,,0.6,,34,,76,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.19,2012-08-19 00:00:00,ON,2012,8,19,18.9,,13.1,,24.7,,0,,0,,0,,0,,0,,0,,0.9,,0,,42,,86,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.20,2012-08-20 00:00:00,ON,2012,8,20,19,,14.7,,23.2,,0,,0,,0,,0,,0,,0,,1,,0,,51,,93,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.21,2012-08-21 00:00:00,ON,2012,8,21,20,,14.2,,25.8,,0,T,0,T,0,,0,,36,E,33,E,2,,0,,54,,90,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.22,2012-08-22 00:00:00,ON,2012,8,22,20.2,,13.5,,26.8,,0,,0,,0,,0,,0,,0,,2.2,,0,,41,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.23,2012-08-23 00:00:00,ON,2012,8,23,22.4,,15.8,,29,,0,,0,,0,,0,,0,,0,,4.4,,0,,39,,95,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.24,2012-08-24 00:00:00,ON,2012,8,24,23,,15.6,,30.4,,0,,0,,0,,0,,0,,0,,5,,0,,37,,100,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.25,2012-08-25 00:00:00,ON,2012,8,25,25.2,,18.2,,32.2,,0,,0,,0,,0,,0,,0,,7.2,,0,,34,,95,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.26,2012-08-26 00:00:00,ON,2012,8,26,25.2,,20,,30.4,,0,,0,,0,,0,,0,,0,,7.2,,0,,42,,85,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.27,2012-08-27 00:00:00,ON,2012,8,27,23.7,,20.9,,26.4,,11.4,,11.4,,0,,0,,0,,0,,5.7,,0,,76,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.28,2012-08-28 00:00:00,ON,2012,8,28,21.9,,16.8,,26.9,,0,,0,,0,,0,,34,E,32,E,3.9,,0,,45,,96,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.29,2012-08-29 00:00:00,ON,2012,8,29,20,,15.3,,24.7,,0,,0,,0,,0,,0,,0,,2,,0,,55,,93,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.30,2012-08-30 00:00:00,ON,2012,8,30,21.6,,15.7,,27.5,,0,,0,,0,,0,,0,,0,,3.6,,0,,50,,91,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.8.31,2012-08-31 00:00:00,ON,2012,8,31,27.3,,19.4,,35.1,,0,,0,,0,,0,,25,E,39,E,9.3,,0,,38,,88,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.1,2012-09-01 00:00:00,ON,2012,9,1,24.2,,19.8,,28.5,,0,,0,,0,,0,,0,,0,,6.2,,0,,56,,82,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.2,2012-09-02 00:00:00,ON,2012,9,2,23.8,,20.1,,27.4,,1.4,,1.4,,0,,0,,0,,0,,5.8,,0,,58,,96,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.3,2012-09-03 00:00:00,ON,2012,9,3,24.6,,19.1,,30,,0,,0,,0,,0,,0,,0,,6.6,,0,,61,,94,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.4,2012-09-04 00:00:00,ON,2012,9,4,22.4,,19.3,,25.5,,5.6,,5.6,,0,,0,,0,,0,,4.4,,0,,79,,100,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.5,2012-09-05 00:00:00,ON,2012,9,5,22.2,,17.7,,26.7,,0,,0,,0,,0,,0,,0,,4.2,,0,,68,,98,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.6,2012-09-06 00:00:00,ON,2012,9,6,24.8,,20,,29.6,,0.4,,0.4,,0,,0,,0,,0,,6.8,,0,,49,,96,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.7,2012-09-07 00:00:00,ON,2012,9,7,22,,16.3,,27.6,,2.2,,2.2,,0,,0,,26,E,33,E,4,,0,,43,,95,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.8,2012-09-08 00:00:00,ON,2012,9,8,18.1,,14.4,,21.7,,7.6,,7.6,,0,,0,,33,E,37,E,0.1,,0,,47,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.9,2012-09-09 00:00:00,ON,2012,9,9,17.1,,11.6,,22.5,,0,,0,,0,,0,,35,E,32,E,0,,0.9,,39,,89,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.10,2012-09-10 00:00:00,ON,2012,9,10,17.2,,10.9,,23.4,,0,,0,,0,,0,,0,,0,,0,,0.8,,31,,82,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.11,2012-09-11 00:00:00,ON,2012,9,11,18.5,,11.1,,25.9,,0,,0,,0,,0,,19,E,35,E,0.5,,0,,43,,95,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.12,2012-09-12 00:00:00,ON,2012,9,12,21.2,,14.7,,27.7,,0,,0,,0,,0,,20,E,37,E,3.2,,0,,44,,88,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.13,2012-09-13 00:00:00,ON,2012,9,13,23.4,,17.8,,29,,0,,0,,0,,0,,20,E,33,E,5.4,,0,,40,,90,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.14,2012-09-14 00:00:00,ON,2012,9,14,17,,12.3,,21.7,,10.2,,10.2,,0,,0,,34,E,33,E,0,,1,,36,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.15,2012-09-15 00:00:00,ON,2012,9,15,16.5,,11,,22,,0,,0,,0,,0,,0,,0,,0,,1.5,,36,,81,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.16,2012-09-16 00:00:00,ON,2012,9,16,18.6,,12.2,,25,,0,,0,,0,,0,,22,E,32,E,0.6,,0,,41,,87,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.17,2012-09-17 00:00:00,ON,2012,9,17,19.3,,13.5,,25.1,,2.8,,2.8,,0,,0,,20,E,32,E,1.3,,0,,41,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.18,2012-09-18 00:00:00,ON,2012,9,18,13.8,,8.4,,19.2,,3.4,,3.4,,0,,0,,33,E,41,E,0,,4.2,,50,,96,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.19,2012-09-19 00:00:00,ON,2012,9,19,12,,5.9,,18.1,,0,,0,,0,,0,,20,E,37,E,0,,6,,38,,87,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.20,2012-09-20 00:00:00,ON,2012,9,20,15.8,,11,,20.6,,12.8,,12.8,,0,,0,,20,E,41,E,0,,2.2,,52,,91,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.21,2012-09-21 00:00:00,ON,2012,9,21,15.8,,10.4,,21.2,,3.8,,3.8,,0,,0,,20,E,35,E,0,,2.2,,35,,94,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.22,2012-09-22 00:00:00,ON,2012,9,22,11.7,,8.2,,15.2,,0.8,,0.8,,0,,0,,28,E,41,E,0,,6.3,,51,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.23,2012-09-23 00:00:00,ON,2012,9,23,10.9,,7.2,,14.5,,0.8,,0.8,,0,,0,,29,E,35,E,0,,7.1,,44,,92,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.24,2012-09-24 00:00:00,ON,2012,9,24,11.4,,4.8,,18,,0,,0,,0,,0,,20,E,44,E,0,,6.6,,34,,92,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.25,2012-09-25 00:00:00,ON,2012,9,25,15.3,,11.1,,19.4,,0,,0,,0,,0,,20,E,33,E,0,,2.7,,54,,93,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.26,2012-09-26 00:00:00,ON,2012,9,26,16.6,,11.8,,21.3,,0.2,,0.2,,0,,0,,2,E,32,E,0,,1.4,,59,,98,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.27,2012-09-27 00:00:00,ON,2012,9,27,13.1,,8.2,,17.9,,0,,0,,0,,0,,0,,0,,0,,4.9,,46,,89,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.28,2012-09-28 00:00:00,ON,2012,9,28,14.6,,8.9,,20.2,,0,,0,,0,,0,,0,,0,,0,,3.4,,46,,95,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.29,2012-09-29 00:00:00,ON,2012,9,29,14.8,,8,,21.5,,0,,0,,0,,0,,0,,0,,0,,3.2,,37,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.9.30,2012-09-30 00:00:00,ON,2012,9,30,12.8,,8.3,,17.2,,0,,0,,0,,0,,5,E,35,E,0,,5.2,,54,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.1,2012-10-01 00:00:00,ON,2012,10,1,13.1,,7.8,,18.3,,0.2,,0.2,,0,,0,,0,,0,,0,,4.9,,43,,96,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.2,2012-10-02 00:00:00,ON,2012,10,2,16.5,,13.1,,19.8,,4.4,,4.4,,0,,0,,5,E,32,E,0,,1.5,,69,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.3,2012-10-03 00:00:00,ON,2012,10,3,17.8,,15.6,,19.9,,0.6,,0.6,,0,,0,,22,E,37,E,0,,0.2,,67,,100,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.4,2012-10-04 00:00:00,ON,2012,10,4,19.1,,14.3,,23.8,,0,,0,,0,,0,,23,E,35,E,1.1,,0,,45,,88,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.5,2012-10-05 00:00:00,ON,2012,10,5,13.2,,7.2,,19.1,,5.6,,5.6,,0,,0,,27,E,33,E,0,,4.8,,57,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.6,2012-10-06 00:00:00,ON,2012,10,6,7.8,,4.8,,10.7,,0,,0,,0,,0,,29,E,37,E,0,,10.2,,51,,96,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.7,2012-10-07 00:00:00,ON,2012,10,7,7.7,,4.8,,10.5,,0.2,,0.2,,0,,0,,0,,0,,0,,10.3,,54,,87,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.8,2012-10-08 00:00:00,ON,2012,10,8,7.1,,2.1,,12.1,,0,,0,,0,,0,,0,,0,,0,,10.9,,40,,94,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.9,2012-10-09 00:00:00,ON,2012,10,9,10.1,,4,,16.2,,0,,0,,0,,0,,20,E,44,E,0,,7.9,,41,,95,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.10,2012-10-10 00:00:00,ON,2012,10,10,6.9,,2.4,,11.4,,2.6,,2.6,,0,,0,,29,E,56,E,0,,11.1,,47,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.11,2012-10-11 00:00:00,ON,2012,10,11,9.1,,2,,16.1,,0,T,0,T,0,,0,,24,E,56,E,0,,8.9,,32,,83,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.12,2012-10-12 00:00:00,ON,2012,10,12,6.2,,1.4,,10.9,,0,T,0,T,0,,0,,34,E,32,E,0,,11.8,,42,,80,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.13,2012-10-13 00:00:00,ON,2012,10,13,8.5,,0.3,,16.6,,14.6,,14.6,,0,,0,,21,E,33,E,0,,9.5,,65,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.14,2012-10-14 00:00:00,ON,2012,10,14,17,,13.6,,20.4,,1.2,,1.2,,0,,0,,23,E,67,E,0,,1,,73,,95,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.15,2012-10-15 00:00:00,ON,2012,10,15,11,,8.4,,13.6,,0,,0,,0,,0,,27,E,61,E,0,,7,,62,,81,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.16,2012-10-16 00:00:00,ON,2012,10,16,9.2,,4.8,,13.6,,0.4,,0.4,,0,,0,,20,E,32,E,0,,8.8,,50,,88,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.17,2012-10-17 00:00:00,ON,2012,10,17,17.1,,12.3,,21.8,,1.2,,1.2,,0,,0,,20,E,44,E,0,,0.9,,44,,94,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.18,2012-10-18 00:00:00,ON,2012,10,18,13.6,,10,,17.1,,2.8,,2.8,,0,,0,,17,E,50,E,0,,4.4,,40,,89,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.19,2012-10-19 00:00:00,ON,2012,10,19,10.7,,7.5,,13.8,,6.2,,6.2,,0,,0,,20,E,37,E,0,,7.3,,55,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.20,2012-10-20 00:00:00,ON,2012,10,20,10.7,,7.4,,14,,1,,1,,0,,0,,25,E,39,E,0,,7.3,,60,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.21,2012-10-21 00:00:00,ON,2012,10,21,10.5,,4.8,,16.1,,0,,0,,0,,0,,0,,0,,0,,7.5,,53,,100,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.22,2012-10-22 00:00:00,ON,2012,10,22,13.1,,5.7,,20.5,,2.8,,2.8,,0,,0,,0,,0,,0,,4.9,,57,,100,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.23,2012-10-23 00:00:00,ON,2012,10,23,17.5,,14.9,,20.1,,3.2,,3.2,,0,,0,,0,,0,,0,,0.5,,78,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.24,2012-10-24 00:00:00,ON,2012,10,24,19.6,,15.1,,24.1,,0.8,,0.8,,0,,0,,,M,,M,1.6,,0,,58,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.25,2012-10-25 00:00:00,ON,2012,10,25,19.4,,14.2,,24.6,,0,,0,,0,,0,,21,E,37,E,1.4,,0,,46,,87,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.26,2012-10-26 00:00:00,ON,2012,10,26,13.7,,8.2,,19.1,,2.6,,2.6,,0,,0,,32,E,39,E,0,,4.3,,62,,93,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.27,2012-10-27 00:00:00,ON,2012,10,27,9.1,,6.4,,11.8,,0,,0,,0,,0,,3,E,35,E,0,,8.9,,50,,76,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.28,2012-10-28 00:00:00,ON,2012,10,28,6.5,,4.7,,8.3,,0,,0,,0,,0,,3,E,59,E,0,,11.5,,57,,76,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.29,2012-10-29 00:00:00,ON,2012,10,29,4.6,,3.3,,5.9,,6.2,,6.2,,0,T,0,,34,E,70,E,0,,13.4,,74,,95,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.30,2012-10-30 00:00:00,ON,2012,10,30,5.1,,2.7,,7.5,,8,,8,,0,,0,,35,E,70,E,0,,12.9,,82,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.10.31,2012-10-31 00:00:00,ON,2012,10,31,4.7,,3.3,,6.1,,2.4,,2.4,,0,,0,,32,E,46,E,0,,13.3,,80,,98,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.1,2012-11-01 00:00:00,ON,2012,11,1,6.7,,4.5,,8.8,,0,T,0,T,0,,0,,30,E,33,E,0,,11.3,,51,,94,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.2,2012-11-02 00:00:00,ON,2012,11,2,4,,2.7,,5.3,,0,T,0,T,0,,0,,33,E,41,E,0,,14,,55,,89,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.3,2012-11-03 00:00:00,ON,2012,11,3,4.1,,0.8,,7.3,,0,,0,,0,,0,,0,,0,,0,,13.9,,54,,84,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.4,2012-11-04 00:00:00,ON,2012,11,4,1.7,,-1.1,,4.4,,0,,0,,0,,0,,0,,0,,0,,16.3,,60,,79,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.5,2012-11-05 00:00:00,ON,2012,11,5,3,,1.3,,4.7,,0,,0,,0,,0,,0,,0,,0,,15,,55,,79,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.6,2012-11-06 00:00:00,ON,2012,11,6,1.7,,-1.6,,5,,0,,0,,0,,0,,0,,0,,0,,16.3,,64,,85,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.7,2012-11-07 00:00:00,ON,2012,11,7,4.1,,0.3,,7.8,,0,,0,,0,,0,,0,,0,,0,,13.9,,45,,88,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.8,2012-11-08 00:00:00,ON,2012,11,8,3.4,,-1.5,,8.3,,0,,0,,0,,0,,0,,0,,0,,14.6,,54,,94,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.9,2012-11-09 00:00:00,ON,2012,11,9,5.2,,0,,10.4,,0.8,,0.8,,0,,0,,0,,0,,0,,12.8,,64,,97,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.10,2012-11-10 00:00:00,ON,2012,11,10,11.6,,7.6,,15.6,,0,,0,,0,,0,,0,,0,,0,,6.4,,63,,95,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.11,2012-11-11 00:00:00,ON,2012,11,11,14.6,,10.1,,19,,0,,0,,0,,0,,19,E,52,E,0,,3.4,,43,,74,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.12,2012-11-12 00:00:00,ON,2012,11,12,8.7,,1.4,,16,,11.2,,11.2,,0,,0,,25,E,57,E,0,,9.3,,49,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.13,2012-11-13 00:00:00,ON,2012,11,13,-0.2,,-2.2,,1.8,,0,T,0,,0,T,0,,23,E,32,E,0,,18.2,,49,,71,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.14,2012-11-14 00:00:00,ON,2012,11,14,0.3,,-3.8,,4.4,,0,,0,,0,,0,,0,,0,,0,,17.7,,58,,83,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.15,2012-11-15 00:00:00,ON,2012,11,15,3.2,,-0.8,,7.1,,0,,0,,0,,0,,0,,0,,0,,14.8,,61,,93,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.16,2012-11-16 00:00:00,ON,2012,11,16,4.6,,-1.9,,11.1,,0,,0,,0,,0,,0,,0,,0,,13.4,,49,,96,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.17,2012-11-17 00:00:00,ON,2012,11,17,5,,-1.6,,11.5,,0,,0,,0,,0,,0,,0,,0,,13,,56,,100,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.18,2012-11-18 00:00:00,ON,2012,11,18,5.7,,0.2,,11.1,,0,,0,,0,,0,,0,,0,,0,,12.3,,54,,100,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.19,2012-11-19 00:00:00,ON,2012,11,19,5.3,,-2.1,,12.7,,0,,0,,0,,0,,0,,0,,0,,12.7,,56,,100,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.20,2012-11-20 00:00:00,ON,2012,11,20,7.2,,2.3,,12.1,,0,,0,,0,,0,,0,,0,,0,,10.8,,63,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.21,2012-11-21 00:00:00,ON,2012,11,21,7.5,,0.9,,14,,0,,0,,0,,0,,0,,0,,0,,10.5,,54,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.22,2012-11-22 00:00:00,ON,2012,11,22,9.8,,4.2,,15.4,,1.6,,1.6,,0,,0,,21,E,44,E,0,,8.2,,57,,99,
-82.95555555555555,42.275555555555556,WINDSOR A,6139525,6139525.2012.11.23,2012-11-23 00:00:00,ON,2012,11,23,5.8,,0.3,,11.2,,3.6,,3.2,,0.4,,0,,28,E,61,E,0,,12.2,,55,,97,
